"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147"
"1",-12.8387308120728,-15.9019565582275,4.83481645584106,3.2643895149231,-14.0246591567993,-4.80167627334595,3.60090589523315,15.6931819915771,-9.87406349182129,-4.10358858108521,-29.2100734710693,8.46210384368896,-8.86197280883789,14.5236101150513,17.4342956542969,7.65667343139648,-11.5387945175171,12.2587432861328,11.3563747406006,2.79278421401978,8.79089546203613,10.4745512008667,-4.57622528076172,-4.36704969406128,-8.727126121521,-14.5940341949463,8.38830947875977,-8.40601921081543,2.11945533752441,16.4024257659912,1.2009162902832,-6.47624969482422,-1.43243813514709,-3.63745784759521,-2.70562124252319,-6.00707960128784,15.6066493988037,-8.7728271484375,3.25394630432129,-11.0863914489746,-8.21130084991455,-0.283253312110901,-0.764701724052429,-3.05068111419678,4.30648851394653,3.91891193389893,-5.50047016143799,19.1977863311768,6.21539115905762,-5.08188009262085,18.2470817565918,12.1421871185303,4.98111438751221,2.35739636421204,1.36180210113525,15.5981521606445,16.983325958252,-3.68176937103271,8.06812572479248,-14.8160934448242,-4.5640926361084,-17.9989795684814,-19.9285793304443,-11.0330047607422,-29.0492362976074,-10.7522392272949,-1.46688270568848,-5.13211727142334,-4.12908363342285,8.9785213470459,-0.205936431884766,19.5291767120361,5.37863922119141,3.94755697250366,10.3346710205078,17.0151329040527,28.6596565246582,-7.08016014099121,1.70103144645691,-11.6119956970215,6.7183313369751,5.33040714263916,14.5854892730713,-30.2951030731201,4.71644687652588,16.2545013427734,-9.87556743621826,-25.227970123291,-6.50517225265503,-8.69893932342529,-12.4768657684326,5.14427661895752,1.07486963272095,20.3848724365234,3.48661804199219,-4.50645875930786,6.96270895004272,10.8304042816162,7.42650175094604,-6.34980535507202,15.2355852127075,-7.48107385635376,-5.16866779327393,13.8787622451782,5.51873254776001,-14.7279014587402,6.87787628173828,-6.38090705871582,17.1330490112305,-3.85996580123901,-3.57534289360046,3.72609996795654,-23.2742671966553,3.4934446811676,20.7279624938965,17.468677520752,0.475434839725494,1.84830760955811,4.38198280334473,7.03963375091553,-17.0144386291504,-14.0036869049072,9.00058937072754,15.4838762283325,15.3818511962891,10.0328674316406,-15.4976968765259,-8.58232498168945,1.34206581115723,6.85636234283447,4.56429100036621,-1.44392776489258,-12.9336071014404,-1.37285709381104,-26.2674045562744,-6.69655132293701,37.077392578125,6.36393594741821,6.45714807510376,-15.1456737518311,26.5217399597168,-1.40018844604492,9.23028469085693,-9.00283145904541,-12.2054862976074,-18.7399711608887,-1.12331581115723
"2",-12.8982372283936,-16.046106338501,5.56592607498169,3.00119090080261,-15.3654270172119,-3.99869155883789,3.97104835510254,15.6929016113281,-9.27078723907471,-3.69390535354614,-29.5501518249512,7.68352508544922,-8.4335880279541,14.3797483444214,17.2976531982422,8.32093906402588,-11.0186405181885,13.8811626434326,12.2004432678223,2.4839072227478,9.17762184143066,9.8954496383667,-4.64714622497559,-4.02987384796143,-8.58873462677002,-14.0596580505371,8.45503807067871,-8.67276477813721,2.01274633407593,17.3605213165283,1.67851853370667,-5.94732904434204,-0.826391935348511,-4.40021800994873,-2.10015201568604,-5.77479124069214,16.0059680938721,-7.76665878295898,4.06738662719727,-11.1229295730591,-7.75380516052246,-0.617240726947784,-0.641696453094482,-3.68769598007202,5.62687969207764,4.26414585113525,-5.37854671478271,20.230525970459,7.8206901550293,-4.81238842010498,18.0675201416016,13.0229263305664,4.83711814880371,2.76830196380615,0.368751287460327,15.8456783294678,16.5788917541504,-4.10764646530151,7.73219203948975,-13.7489700317383,-3.7239453792572,-17.3344211578369,-20.6026287078857,-12.2419376373291,-29.232105255127,-10.6904706954956,-2.25571537017822,-5.52976179122925,-3.00197625160217,8.30847358703613,0.841063022613525,19.7064380645752,5.95807647705078,4.81070184707642,10.6822490692139,16.3812980651855,26.8818531036377,-6.88108062744141,1.24719095230103,-12.1717720031738,6.76275396347046,4.03495025634766,14.339485168457,-28.8753681182861,4.84156513214111,14.9848594665527,-10.2817449569702,-24.228157043457,-6.18196439743042,-8.91811656951904,-12.20081615448,5.68865299224854,0.422168016433716,20.0951442718506,3.72035121917725,-4.25534772872925,6.72206354141235,10.7969083786011,7.49578332901001,-6.84323310852051,14.9452981948853,-8.26247406005859,-5.54659700393677,13.0614614486694,6.46678018569946,-13.8419971466064,6.4396333694458,-5.76769638061523,16.2273921966553,-3.95522117614746,-3.44167184829712,3.6320161819458,-23.5800018310547,3.57381439208984,19.2769927978516,17.1758155822754,1.22425746917725,1.6776180267334,4.10184097290039,5.43172550201416,-17.0287532806396,-13.5036935806274,8.72093105316162,15.9020490646362,15.1544399261475,9.829176902771,-14.9822053909302,-8.62054443359375,0.31909704208374,6.76099061965942,4.59751415252686,-1.79971694946289,-13.1949987411499,-0.973234415054321,-27.2306480407715,-7.14046478271484,37.2523765563965,7.00406694412231,6.44603872299194,-15.179913520813,27.2887802124023,-1.8424129486084,9.24919700622559,-8.60391426086426,-11.6484184265137,-18.3444137573242,0.120487213134766
"3",-12.8651990890503,-16.1053161621094,6.38071584701538,2.81526589393616,-16.3816680908203,-3.28228235244751,4.3319935798645,15.662483215332,-8.56224250793457,-3.27753782272339,-29.6572742462158,6.84151935577393,-7.93699645996094,14.1888084411621,17.1388626098633,8.95004177093506,-10.4663400650024,15.5769920349121,12.9945735931396,2.09046792984009,9.4467830657959,9.36647415161133,-4.66478061676025,-3.76971912384033,-8.43716335296631,-13.5535678863525,8.4779224395752,-8.95685291290283,1.94472599029541,18.3223266601562,2.10775327682495,-5.31494474411011,-0.23733377456665,-5.26443481445312,-1.46680068969727,-5.57794713973999,16.3725986480713,-6.95554351806641,4.96245384216309,-11.0125980377197,-7.24428081512451,-0.92176878452301,-0.538509845733643,-4.38275241851807,6.99944591522217,4.51992225646973,-5.28217363357544,21.1939868927002,9.29714870452881,-4.65130567550659,17.7456893920898,13.8843383789062,4.65367031097412,3.07688975334167,-0.703679800033569,16.2045402526855,16.0289077758789,-4.53574895858765,7.28843069076538,-12.6316061019897,-2.92179679870605,-16.5529670715332,-21.1623954772949,-13.4115018844604,-29.172176361084,-10.7510709762573,-3.02081394195557,-5.99493980407715,-1.93992757797241,7.50707483291626,1.90096998214722,19.8742065429688,6.5392951965332,5.76323843002319,10.9257068634033,15.3915758132935,24.9036560058594,-6.60171890258789,0.675312995910645,-12.6338748931885,6.87580585479736,2.71200323104858,14.0772609710693,-27.296085357666,4.93176078796387,13.6576499938965,-10.6532688140869,-23.1618728637695,-5.72074127197266,-9.03059005737305,-11.8607349395752,6.24360322952271,-0.19043493270874,19.6932258605957,3.92958641052246,-3.9916775226593,6.43499040603638,10.6900033950806,7.52709341049194,-7.34618330001831,14.5126934051514,-9.01529598236084,-5.95508480072021,12.1901092529297,7.38827657699585,-12.927638053894,6.14570665359497,-5.10362243652344,15.2565994262695,-3.98195028305054,-3.30393552780151,3.36229515075684,-23.6650638580322,3.40827655792236,17.7657871246338,16.9123878479004,2.03867650032043,1.52286243438721,3.78046226501465,3.73151206970215,-16.9047622680664,-13.1036281585693,8.39846611022949,16.1967697143555,14.7763710021973,9.64725685119629,-14.34596824646,-8.65592193603516,-0.793782234191895,6.66411256790161,4.62863636016846,-2.16463088989258,-13.4643573760986,-0.633293628692627,-28.073299407959,-7.60277271270752,37.288501739502,7.58769845962524,6.53174304962158,-15.0574636459351,27.8121871948242,-2.24621772766113,9.4033145904541,-8.1670446395874,-11.0535106658936,-17.7838134765625,1.27475738525391
"4",-12.7471895217896,-16.0807571411133,7.23435258865356,2.69042110443115,-17.0384941101074,-2.66695022583008,4.67404937744141,15.6153497695923,-7.75583744049072,-2.85803937911987,-29.5251007080078,5.94959735870361,-7.36960983276367,13.9522523880005,16.9641189575195,9.5517406463623,-9.90182971954346,17.324728012085,13.7334480285645,1.61400771141052,9.60009765625,8.88602161407471,-4.6308970451355,-3.58713722229004,-8.27827644348145,-13.0792675018311,8.45215702056885,-9.25131988525391,1.92206239700317,19.2688598632812,2.47069644927979,-4.58587789535522,0.322040557861328,-6.21964168548584,-0.817285537719727,-5.42275142669678,16.7092361450195,-6.34377670288086,5.92182731628418,-10.7453689575195,-6.68704414367676,-1.19295752048492,-0.460947394371033,-5.13449382781982,8.39327430725098,4.6845588684082,-5.21349048614502,22.081018447876,10.6290063858032,-4.6076979637146,17.2817726135254,14.7083826065063,4.43477916717529,3.2778787612915,-1.82051086425781,16.6677684783936,15.3432283401489,-4.96013736724854,6.74962854385376,-11.4666814804077,-2.17735862731934,-15.6605625152588,-21.5989570617676,-14.5286912918091,-28.8783569335938,-10.9052829742432,-3.75444793701172,-6.52902984619141,-0.955910682678223,6.58791303634644,2.9588475227356,20.0427570343018,7.10797882080078,6.8034873008728,11.0656156539917,14.0427026748657,22.7822952270508,-6.23640727996826,-0.0101238489151001,-12.9846477508545,7.06046676635742,1.37098741531372,13.8012313842773,-25.5831851959229,4.98455047607422,12.2892112731934,-10.9908599853516,-22.0445556640625,-5.12748432159424,-9.02691173553467,-11.4658689498901,6.79314661026001,-0.746195793151855,19.1777362823486,4.11468124389648,-3.7185652256012,6.1025767326355,10.5103616714478,7.50635862350464,-7.84939908981323,13.941068649292,-9.73231506347656,-6.39721250534058,11.2754459381104,8.28098487854004,-12.0026159286499,6.01482772827148,-4.39490509033203,14.230299949646,-3.95262670516968,-3.16827845573425,2.9196310043335,-23.52219581604,3.01172161102295,16.1955108642578,16.693473815918,2.90929555892944,1.37766265869141,3.4210262298584,1.95871639251709,-16.6436443328857,-12.8003044128418,8.03478336334229,16.3710289001465,14.2663974761963,9.49252319335938,-13.6047277450562,-8.67911338806152,-1.9819667339325,6.5658278465271,4.65913677215576,-2.53830146789551,-13.7428398132324,-0.353270530700684,-28.8007869720459,-8.07566738128662,37.1766586303711,8.10000038146973,6.72225713729858,-14.7826480865479,28.0758285522461,-2.58806037902832,9.67413234710693,-7.70608472824097,-10.4266424179077,-17.0749416351318,2.33128929138184
"5",-12.553656578064,-15.9757232666016,8.08038520812988,2.60829043388367,-17.3092632293701,-2.1641731262207,4.98698949813843,15.5635280609131,-6.8614649772644,-2.43767690658569,-29.1523876190186,5.02252578735352,-6.73073768615723,13.6727180480957,16.7812080383301,10.1335210800171,-9.34582138061523,19.1014022827148,14.4124717712402,1.05867540836334,9.64127159118652,8.45065212249756,-4.54922580718994,-3.48136496543884,-8.11824989318848,-12.6393527984619,8.37329292297363,-9.54873275756836,1.94975614547729,20.1811027526855,2.75188946723938,-3.7692883014679,0.839654922485352,-7.25332736968994,-0.163300037384033,-5.31405210494995,17.0179328918457,-5.9299430847168,6.92677879333496,-10.3142967224121,-6.08808946609497,-1.4268057346344,-0.412785530090332,-5.94082450866699,9.77693653106689,4.75839138031006,-5.17316102981567,22.8840923309326,11.8039779663086,-4.68763399124146,16.6781768798828,15.4770784378052,4.1841287612915,3.36770057678223,-2.9461145401001,17.2254543304443,14.5336980819702,-5.3759126663208,6.13034200668335,-10.2576417922974,-1.50845050811768,-14.6659488677979,-21.9050598144531,-15.5811758041382,-28.3650703430176,-11.1214752197266,-4.4503345489502,-7.13171005249023,-0.0604043006896973,5.56603193283081,3.99816560745239,20.2226982116699,7.64946746826172,7.92599725723267,11.1049747467041,12.3404712677002,20.5766162872314,-5.78126430511475,-0.800445675849915,-13.2117538452148,7.31875944137573,0.0211119651794434,13.5128326416016,-23.7654323577881,4.99775314331055,10.8951148986816,-11.2956466674805,-20.8932952880859,-4.41172409057617,-8.9006404876709,-11.0256004333496,7.32170343399048,-1.23022103309631,18.5491981506348,4.275710105896,-3.43957829475403,5.72587060928345,10.2599401473999,7.4207615852356,-8.34369945526123,13.234917640686,-10.4063167572021,-6.876296043396,10.3293294906616,9.14204978942871,-11.0837879180908,6.06245803833008,-3.64833641052246,13.1594543457031,-3.8798680305481,-3.04088735580444,2.31047487258911,-23.148889541626,2.40585088729858,14.5681180953979,16.5318298339844,3.82482409477234,1.23453807830811,3.02770042419434,0.134224414825439,-16.2497081756592,-12.5858879089355,7.63137531280518,16.4294586181641,13.6455497741699,9.36991214752197,-12.7767639160156,-8.68087577819824,-3.22964596748352,6.46442699432373,4.69004535675049,-2.92047500610352,-14.0301637649536,-0.13151216506958,-29.4199409484863,-8.5519323348999,36.9092674255371,8.52744102478027,7.02224016189575,-14.3615484237671,28.0668830871582,-2.84577751159668,10.0394744873047,-7.23403882980347,-9.77403926849365,-16.2378959655762,3.28470325469971
"6",-12.2957534790039,-15.7955436706543,8.87217140197754,2.54897165298462,-17.1764106750488,-1.78224384784698,5.26044321060181,15.5171890258789,-5.89102077484131,-2.01737117767334,-28.5429000854492,4.07606267929077,-6.02170372009277,13.3539152145386,16.5992584228516,10.7023591995239,-8.81921005249023,20.8830585479736,15.0279579162598,0.43126654624939,9.57578372955322,8.05533790588379,-4.42530393600464,-3.45033931732178,-7.96335983276367,-12.2355976104736,8.23748016357422,-9.84113502502441,2.0308198928833,21.040548324585,2.93864512443542,-2.87642621994019,1.30438947677612,-8.35119152069092,0.483711242675781,-5.25517177581787,17.299955368042,-5.70711135864258,7.95762825012207,-9.71586894989014,-5.45508480072021,-1.61925649642944,-0.395690441131592,-6.79887390136719,11.1192312240601,4.74370765686035,-5.16037130355835,23.5953845977783,12.8133478164673,-4.89396476745605,15.9395847320557,16.1730003356934,3.9049596786499,3.34456610679626,-4.04516315460205,17.8650684356689,13.6138620376587,-5.77930355072021,5.4464635848999,-9.00876235961914,-0.930490016937256,-13.580493927002,-22.0752353668213,-16.5575675964355,-27.6518707275391,-11.3662242889404,-5.10366344451904,-7.80082941055298,0.738693237304688,4.45753479003906,5.00119256973267,20.4246234893799,8.14922332763672,9.12149429321289,11.0490980148315,10.2997598648071,18.3454551696777,-5.2344446182251,-1.68301272392273,-13.3047094345093,7.65180921554565,-1.32854461669922,13.2124519348145,-21.8738555908203,4.96956729888916,9.48991584777832,-11.5691976547241,-19.7264099121094,-3.58632135391235,-8.64845275878906,-10.5491008758545,7.81444215774536,-1.63006520271301,17.8099327087402,4.41250419616699,-3.15854835510254,5.30586671829224,9.9419527053833,7.25898408889771,-8.82024669647217,12.399884223938,-11.0301294326782,-7.39563226699829,9.36446571350098,9.96792984008789,-10.1867561340332,6.30041742324829,-2.87112522125244,12.0560607910156,-3.77605009078979,-2.92777061462402,1.54481506347656,-22.5475730895996,1.61855173110962,12.8866539001465,16.4374465942383,4.77243566513062,1.08528709411621,2.6054573059082,-1.72037267684937,-15.730297088623,-12.4482583999634,7.18969869613647,16.3781833648682,12.9364948272705,9.28374290466309,-11.8823909759521,-8.65213966369629,-4.52002954483032,6.35644340515137,4.72186756134033,-3.31087684631348,-14.3246994018555,0.0354568958282471,-29.9385986328125,-9.02498435974121,36.4802780151367,8.85797882080078,7.43281745910645,-13.8018035888672,27.776294708252,-2.99930572509766,10.4740314483643,-6.76263332366943,-9.10214233398438,-15.2955875396729,4.13234710693359
"7",-11.9859752655029,-15.5473861694336,9.5642204284668,2.49175477027893,-16.6317729949951,-1.52608621120453,5.48425531387329,15.4843158721924,-4.85809946060181,-1.59685134887695,-27.7051830291748,3.12666320800781,-5.24586963653564,13.0004920959473,16.4285087585449,11.2644662857056,-8.3424072265625,22.6452312469482,15.5772876739502,-0.258920669555664,9.41067123413086,7.69369173049927,-4.26627111434937,-3.49082088470459,-7.81975555419922,-11.8689498901367,8.0416259765625,-10.120267868042,2.1660852432251,21.8295860290527,3.02140927314758,-1.92036604881287,1.70641601085663,-9.49752140045166,1.11290740966797,-5.24779891967773,17.5556735992432,-5.66328811645508,8.99417304992676,-8.9503059387207,-4.79731798171997,-1.76635456085205,-0.409241318702698,-7.70490550994873,12.3898792266846,4.64478969573975,-5.17287826538086,24.2067718505859,13.6521663665771,-5.22632360458374,15.0727491378784,16.7797164916992,3.60015487670898,3.20852088928223,-5.08356952667236,18.5716876983643,12.5984907150269,-6.16773462295532,4.71465873718262,-7.7251443862915,-0.4562007188797,-12.4180145263672,-22.105978012085,-17.4477787017822,-26.7627086639404,-11.6052284240723,-5.71120071411133,-8.53230667114258,1.43619966506958,3.27925300598145,5.94940042495728,20.6587009429932,8.59312438964844,10.3769245147705,10.9054651260376,7.94437646865845,16.1459102630615,-4.59628105163574,-2.64140033721924,-13.2552042007446,8.05979633331299,-2.66900038719177,12.8995361328125,-19.9411506652832,4.89861106872559,8.08697509765625,-11.8134794235229,-18.5630760192871,-2.66717982292175,-8.27027320861816,-10.0451240539551,8.25764083862305,-1.93601012229919,16.9640369415283,4.52461624145508,-2.87945818901062,4.84341955184937,9.56091594696045,7.01173257827759,-9.27071952819824,11.4426126480103,-11.5966730117798,-7.95829820632935,8.39421844482422,10.7543487548828,-9.32534599304199,6.73662233352661,-2.07085990905762,10.9328641891479,-3.65292453765869,-2.83465909957886,0.635918617248535,-21.7255783081055,0.683231353759766,11.1555490493774,16.4173488616943,5.73800802230835,0.921245574951172,2.16001129150391,-3.58324646949768,-15.0956954956055,-12.3713226318359,6.71123266220093,16.2245788574219,12.1631183624268,9.23768520355225,-10.943395614624,-8.58424377441406,-5.83577442169189,6.23680639266968,4.75465679168701,-3.70922470092773,-14.6234798431396,0.152816534042358,-30.3652687072754,-9.48906898498535,35.8855133056641,9.08151435852051,7.95139789581299,-13.1124677658081,27.1988792419434,-3.0312671661377,10.9500875473022,-6.30213642120361,-8.41755485534668,-14.2730751037598,4.87416648864746
"8",-11.637809753418,-15.2399778366089,10.1136951446533,2.41577625274658,-15.6769561767578,-1.39720475673676,5.64883756637573,15.4703197479248,-3.77747845649719,-1.17473411560059,-26.6523189544678,2.19114828109741,-4.40872240066528,12.6179838180542,16.2799243927002,11.8251237869263,-7.9347620010376,24.363489151001,16.0589847564697,-1.0002019405365,9.15419101715088,7.35824108123779,-4.08055210113525,-3.59850168228149,-7.69326877593994,-11.5396862030029,7.78358364105225,-10.3776254653931,2.35396003723145,22.5319671630859,2.9939067363739,-0.915600419044495,2.03740978240967,-10.6755628585815,1.71425342559814,-5.29192113876343,17.7845630645752,-5.7818717956543,10.0161304473877,-8.0217399597168,-4.12557506561279,-1.8643810749054,-0.450924277305603,-8.65420722961426,13.5602731704712,4.46770668029785,-5.20708799362183,24.7099876403809,14.3192272186279,-5.681067943573,14.0864553451538,17.2821979522705,3.27224159240723,2.96140909194946,-6.02937126159668,19.3284473419189,11.5031785964966,-6.53973531723022,3.95196032524109,-6.41270732879639,-0.0953475832939148,-11.1943855285645,-21.9958400726318,-18.2432556152344,-25.7252006530762,-11.8044052124023,-6.27120971679688,-9.32014751434326,2.02966594696045,2.04837989807129,6.82381677627563,20.9342784881592,8.96797752380371,11.6756210327148,10.6835060119629,5.30665588378906,14.0317335128784,-3.86940288543701,-3.65582871437073,-13.0575895309448,8.54193782806396,-3.99131536483765,12.572603225708,-18.0009994506836,4.78393745422363,6.69830369949341,-12.0308361053467,-17.4228515625,-1.67298626899719,-7.7692608833313,-9.52165222167969,8.6390323638916,-2.14140129089355,16.0172729492188,4.61151885986328,-2.60631799697876,4.339271068573,9.12258529663086,6.67199945449829,-9.68759059906006,10.3706550598145,-12.0990152359009,-8.56683540344238,7.43228530883789,11.4962615966797,-8.51128578186035,7.37483024597168,-1.2553596496582,9.80307006835938,-3.52135038375854,-2.7668981552124,-0.399998664855957,-20.6950912475586,-0.36208438873291,9.38083076477051,16.475284576416,6.70646667480469,0.733515739440918,1.6976203918457,-5.43286180496216,-14.3589725494385,-12.3355770111084,6.19756650924683,15.9770936965942,11.3498573303223,9.23473167419434,-9.98230648040771,-8.46912002563477,-7.1592230796814,6.09913301467896,4.78802394866943,-4.11514377593994,-14.9223823547363,0.227298498153687,-30.7087497711182,-9.93931674957275,35.1226539611816,9.18998527526855,8.57162857055664,-12.3038368225098,26.3335952758789,-2.92757034301758,11.4381990432739,-5.8610954284668,-7.72692251205444,-13.1968746185303,5.51247692108154
"9",-11.2653694152832,-14.8834037780762,10.4816398620605,2.30076694488525,-14.3232841491699,-1.39384472370148,5.74556684494019,15.4779291152954,-2.66467189788818,-0.748676776885986,-25.4014358520508,1.28635358810425,-3.51776170730591,12.2126216888428,16.1649322509766,12.388560295105,-7.61393642425537,26.0138969421387,16.4727993011475,-1.77879190444946,8.81558322906494,7.04074573516846,-3.87757730484009,-3.76807355880737,-7.58917474746704,-11.2473888397217,7.46225929260254,-10.6046209335327,2.59042406082153,23.1331443786621,2.85329699516296,0.122320637106895,2.29092693328857,-11.8679475784302,2.27879428863525,-5.38577461242676,17.9851036071777,-6.04230117797852,11.0035915374756,-6.93822193145752,-3.45203042030334,-1.90995013713837,-0.516355633735657,-9.64110374450684,14.6041078567505,4.22022151947021,-5.25816535949707,25.0967063903809,14.8168964385986,-6.25135946273804,12.9911890029907,17.6672325134277,2.92347812652588,2.60689496994019,-6.85359477996826,20.1169490814209,10.3439855575562,-6.8949875831604,3.17524981498718,-5.07809829711914,0.145488262176514,-9.92724990844727,-21.7453956604004,-18.9371070861816,-24.5697460174561,-11.93088722229,-6.78342437744141,-10.1564168930054,2.51925182342529,0.782129764556885,7.60556173324585,21.2595138549805,9.26179504394531,12.997594833374,10.3943004608154,2.42676115036011,12.0518360137939,-3.05874538421631,-4.70370197296143,-12.7091398239136,9.09649658203125,-5.28655481338501,12.2293148040771,-16.0873336791992,4.62511920928955,5.334557056427,-12.2239570617676,-16.325159072876,-0.624737083911896,-7.15176200866699,-8.98573303222656,8.94802474975586,-2.2428240776062,14.9769020080566,4.672607421875,-2.34304285049438,3.79398584365845,8.63395118713379,6.2353138923645,-10.0642356872559,9.1923713684082,-12.5304756164551,-9.22310733795166,6.49256706237793,12.1878871917725,-7.75393867492676,8.21458435058594,-0.432558059692383,8.67995834350586,-3.39099025726318,-2.72924709320068,-1.54429721832275,-19.4728946685791,-1.47579956054688,7.5702953338623,16.6116828918457,7.66213703155518,0.513348579406738,1.22494316101074,-7.24842119216919,-13.5357036590576,-12.3186798095703,5.65047740936279,15.6449899673462,10.5211811065674,9.27705192565918,-9.02183532714844,-8.29946517944336,-8.47278785705566,5.9360089302063,4.82117176055908,-4.5281286239624,-15.2162799835205,0.266954898834229,-30.9778003692627,-10.3718090057373,34.1913833618164,9.17765235900879,9.28351402282715,-11.3871603012085,25.1836357116699,-2.67785263061523,11.9081020355225,-5.44627332687378,-7.03691005706787,-12.0942764282227,6.05158710479736
"10",-10.8829650878906,-14.4886713027954,10.6341991424561,2.12776327133179,-12.5916032791138,-1.51105320453644,5.76701736450195,15.5070638656616,-1.5355418920517,-0.315670490264893,-23.973274230957,0.428761959075928,-2.5824019908905,11.7911806106567,16.0948867797852,12.9578475952148,-7.39532852172852,27.5734939575195,16.8197422027588,-2.57907819747925,8.4047384262085,6.73250913619995,-3.66748952865601,-3.99346494674683,-7.51199626922607,-10.9911460876465,7.07781219482422,-10.7927074432373,2.86889600753784,23.6206340789795,2.60013556480408,1.17728888988495,2.46251678466797,-13.0571222305298,2.79886817932129,-5.52588510513306,18.1548252105713,-6.42077255249023,11.9374523162842,-5.71183919906616,-2.79002571105957,-1.90019202232361,-0.599372506141663,-10.6588764190674,15.4979705810547,3.91158866882324,-5.32020950317383,25.3587436676025,15.1509895324707,-6.92732620239258,11.7989339828491,17.9238014221191,2.55591201782227,2.15035915374756,-7.53102111816406,20.9177169799805,9.13694667816162,-7.23414039611816,2.40077805519104,-3.72867298126221,0.2629554271698,-8.63560009002686,-21.3572101593018,-19.5244274139404,-23.328634262085,-11.953987121582,-7.24886035919189,-11.0313692092896,2.90766620635986,-0.502575397491455,8.27625465393066,21.6410369873047,9.46417617797852,14.3200130462646,10.0502243041992,-0.648164868354797,10.2488555908203,-2.17158269882202,-5.7601375579834,-12.2103319168091,9.72082710266113,-6.54573678970337,11.8666744232178,-14.2336263656616,4.42215156555176,4.00487041473389,-12.3958368301392,-15.2888174057007,0.454679697751999,-6.42709732055664,-8.44328689575195,9.17592239379883,-2.24015831947327,13.8515863418579,4.70728492736816,-2.09330034255981,3.20806550979614,8.1031322479248,5.69995355606079,-10.3951425552368,7.91685676574707,-12.8846645355225,-9.92805290222168,5.58866119384766,12.8227272033691,-7.05994319915771,9.25116920471191,0.389568328857422,7.57665824890137,-3.27008485794067,-2.72588109970093,-2.77628612518311,-18.0800132751465,-2.61382293701172,5.73358154296875,16.8236064910889,8.5891284942627,0.252416610717773,0.748870849609375,-9.01032066345215,-12.643684387207,-12.2961730957031,5.07207012176514,15.2381439208984,9.70108318328857,9.36603164672852,-8.08416938781738,-8.06890678405762,-9.75921058654785,5.73931980133057,4.85298347473145,-4.94749736785889,-15.4992141723633,0.280944585800171,-31.1807384490967,-10.783576965332,33.0934715270996,9.04117012023926,10.0734977722168,-10.374490737915,23.7563858032227,-2.27592277526855,12.3295211791992,-5.06248760223389,-6.35409545898438,-10.9924869537354,6.49759197235107
