"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147"
"1",-14.1362743377686,-19.1806182861328,27.9460353851318,5.86768913269043,-12.8713254928589,-8.28737735748291,19.9239368438721,16.7554874420166,-15.4304571151733,-4.28920745849609,-14.6360492706299,19.8338317871094,-13.1986312866211,29.4463310241699,4.47978734970093,-2.04395985603333,-2.83922576904297,3.3257360458374,7.06641578674316,-3.36040353775024,7.87182998657227,17.8783283233643,-5.82578659057617,0.817063331604004,-4.34357166290283,-14.6742076873779,11.2917938232422,5.40639543533325,-7.11793899536133,9.97486400604248,-7.53935527801514,-7.26291847229004,0.117201328277588,8.43875885009766,-9.65741634368896,-4.27996778488159,13.3602437973022,-14.9098834991455,-8.53563499450684,-13.7620916366577,-4.85365200042725,-3.03199124336243,0.123445510864258,-0.644250869750977,-2.88557577133179,1.08566474914551,-0.871028423309326,5.91352987289429,-0.56643533706665,-1.74977111816406,15.7524223327637,-8.83282089233398,-0.0946464538574219,2.71763706207275,-2.04600048065186,4.68685626983643,14.92702293396,9.41244697570801,0.357964992523193,-12.3163061141968,17.3509311676025,-11.3714733123779,-16.7114486694336,-5.39575815200806,-5.14490985870361,-6.10586547851562,-5.86900949478149,-2.78764247894287,-15.9287548065186,17.2486991882324,-2.20166397094727,6.74987316131592,11.3380012512207,1.12344253063202,26.7970714569092,39.6370506286621,20.8523178100586,-17.2251472473145,2.18222713470459,-5.76352691650391,2.18221855163574,4.48565244674683,2.31277418136597,-16.1754856109619,17.8172225952148,7.40028810501099,-0.761393070220947,-31.723274230957,-15.5596084594727,-27.6831092834473,-19.2344627380371,7.66940641403198,8.35005950927734,21.9427947998047,7.66195011138916,3.69587254524231,-9.07702350616455,9.09252643585205,-9.65066242218018,-0.256386756896973,26.2358646392822,0.349509239196777,-9.88365173339844,10.144079208374,2.69197225570679,-6.3217601776123,1.69464373588562,-4.88647079467773,12.4095706939697,-9.01921939849854,37.1360244750977,10.5931243896484,-19.287504196167,16.1399002075195,19.2119483947754,18.1342525482178,-14.6875562667847,3.87935137748718,5.97318649291992,18.064811706543,-22.737865447998,-14.4853057861328,-4.32210445404053,-0.0236541032791138,11.1060256958008,2.77335643768311,-2.84771084785461,-1.61602330207825,1.52515935897827,7.60105991363525,-7.06268215179443,-0.178452014923096,3.30517959594727,-2.76337838172913,-11.9764385223389,-7.33886623382568,24.1890029907227,-18.5294818878174,-6.50272083282471,-26.6754837036133,15.1254825592041,-8.44319629669189,-17.9813385009766,10.7581806182861,-7.37272357940674,-5.88864898681641,6.62874794006348
"2",-14.2167587280273,-18.5860748291016,29.955228805542,7.64846897125244,-15.2459754943848,-5.66722869873047,22.0253868103027,16.3551769256592,-14.3251762390137,-3.19836807250977,-14.4488391876221,17.5666084289551,-13.2714853286743,29.7051200866699,4.32982873916626,-1.88486361503601,-2.35981607437134,5.59041786193848,8.49241161346436,-3.35229206085205,8.21486568450928,18.36936378479,-5.67445611953735,1.1068320274353,-3.78287291526794,-14.3610553741455,11.8648052215576,5.29239273071289,-7.52828598022461,10.666898727417,-6.66129398345947,-6.67003488540649,0.587490558624268,8.03470802307129,-9.65504741668701,-4.05968475341797,13.124903678894,-13.2555885314941,-6.59134006500244,-12.301965713501,-5.181321144104,-3.44933581352234,-0.282605171203613,-1.63209438323975,-1.14179134368896,1.22926557064056,-0.214016437530518,6.58625555038452,0.877241611480713,-2.04832887649536,16.021125793457,-8.21931076049805,-1.569580078125,2.73494148254395,-2.1839907169342,5.13947486877441,14.8029251098633,8.93867778778076,0.718659400939941,-11.8273458480835,18.3201808929443,-10.7741451263428,-17.3556137084961,-6.95036649703979,-5.35206031799316,-6.64016342163086,-6.03547811508179,-4.05248069763184,-15.2096462249756,16.6899070739746,-1.53678321838379,5.2668890953064,12.2058296203613,0.421643942594528,26.8661098480225,39.4809036254883,19.2029418945312,-16.518835067749,1.81963729858398,-5.33071279525757,2.11105990409851,2.59175395965576,0.96852034330368,-14.979621887207,17.3955097198486,5.88244009017944,-0.96202278137207,-30.0157699584961,-14.7125263214111,-28.6048164367676,-18.6616268157959,8.21370983123779,7.87655782699585,22.2366237640381,8.41321277618408,4.80626201629639,-9.47857284545898,9.39712333679199,-8.28123950958252,-0.545177698135376,26.1572170257568,-0.694658279418945,-9.18864822387695,9.22114372253418,3.07083511352539,-6.49584865570068,1.4757285118103,-4.3338508605957,12.0858898162842,-9.88017463684082,37.0801239013672,10.2182998657227,-17.9926300048828,15.3665237426758,19.6182899475098,17.6896648406982,-14.9530391693115,4.17613887786865,5.76315116882324,16.4860973358154,-21.9267902374268,-15.6873197555542,-3.8083279132843,0.466650068759918,10.584153175354,3.16814708709717,-1.79217410087585,-1.92899346351624,0.96882438659668,8.22594928741455,-6.2316312789917,0.615518093109131,2.87298393249512,-2.15874361991882,-13.2167186737061,-7.95977878570557,25.5173530578613,-17.5295581817627,-6.61889457702637,-26.4361820220947,15.8922300338745,-8.83080959320068,-18.9165802001953,11.0763235092163,-7.89601707458496,-5.63562202453613,7.43313980102539
"3",-14.1452484130859,-17.8645610809326,31.7896480560303,9.51388931274414,-17.3570518493652,-3.02822732925415,23.9477424621582,15.8837852478027,-13.0878934860229,-2.2615761756897,-14.0756559371948,15.1833076477051,-13.0634298324585,29.8270301818848,4.22665977478027,-1.65729403495789,-1.97095251083374,7.83473873138428,9.82972717285156,-3.47082614898682,8.30275058746338,18.8467235565186,-5.38256454467773,1.31445455551147,-3.19928193092346,-14.1823234558105,12.3601970672607,5.01614856719971,-7.7464714050293,11.3652257919312,-5.84678745269775,-5.95267248153687,0.985264778137207,7.47543334960938,-9.47806072235107,-3.97040224075317,12.7773942947388,-11.8859558105469,-4.36119842529297,-10.7592096328735,-5.37168407440186,-3.77610325813293,-0.664946556091309,-2.76099967956543,0.730679512023926,1.27365756034851,0.430647850036621,7.16159868240356,2.23534154891968,-2.63771820068359,16.1218376159668,-7.56326389312744,-2.98458433151245,2.65819025039673,-2.35174345970154,5.6853551864624,14.5397815704346,8.42329406738281,0.926997661590576,-11.3828344345093,19.1045665740967,-9.99397373199463,-17.9213562011719,-8.52333641052246,-5.37088584899902,-7.18930339813232,-6.09075498580933,-5.31346702575684,-14.3542881011963,15.9524230957031,-0.818698883056641,3.80191779136658,13.0100812911987,-0.260724395513535,26.5769062042236,38.7892646789551,17.5092544555664,-15.686616897583,1.20629167556763,-4.94782972335815,2.09417653083801,0.708135604858398,-0.139355599880219,-13.6190252304077,16.8257961273193,4.46737051010132,-1.00830006599426,-28.2137813568115,-13.745677947998,-29.2516326904297,-18.0311965942383,8.8432092666626,7.35318040847778,22.3706169128418,9.01087856292725,5.87262725830078,-9.81195259094238,9.58381462097168,-6.88668346405029,-0.830974578857422,25.9312076568604,-1.77178192138672,-8.41036415100098,8.16125583648682,3.36508989334106,-6.71737957000732,1.39293384552002,-3.70400047302246,11.6607828140259,-10.6645784378052,37.0236740112305,9.53657531738281,-16.3810710906982,13.9283752441406,19.9255428314209,17.3138675689697,-14.9436454772949,4.39841842651367,5.48810577392578,14.7969388961792,-20.9451751708984,-17.0389251708984,-3.17890644073486,0.982184648513794,9.91380500793457,3.7084493637085,-0.682417154312134,-2.25973200798035,0.320008754730225,8.8184642791748,-5.40346050262451,1.37353181838989,2.28267002105713,-1.46773600578308,-14.3805885314941,-8.60567188262939,26.8157806396484,-16.4817314147949,-6.65758037567139,-26.060619354248,16.3825416564941,-9.17187404632568,-19.742115020752,11.376012802124,-8.29635906219482,-5.20582103729248,8.07832336425781
"4",-13.929594039917,-17.0320777893066,33.3826675415039,11.4051465988159,-19.1455116271973,-0.429401636123657,25.6419219970703,15.3569526672363,-11.7585601806641,-1.49320697784424,-13.5281171798706,12.7294960021973,-12.5649108886719,29.8161697387695,4.18015050888062,-1.34991419315338,-1.6881959438324,10.0314455032349,11.0549640655518,-3.72072172164917,8.14564418792725,19.295316696167,-4.95703744888306,1.43624544143677,-2.61637473106384,-14.1343269348145,12.766092300415,4.57552862167358,-7.75539588928223,12.0619506835938,-5.12360000610352,-5.12490034103394,1.28839182853699,6.7696418762207,-9.13284587860107,-4.02362823486328,12.3297433853149,-10.8066520690918,-1.88920116424561,-9.16838932037354,-5.41123294830322,-4.00434589385986,-1.03190231323242,-4.02143430709839,2.68431925773621,1.22581601142883,1.0501880645752,7.63720750808716,3.4965238571167,-3.51125764846802,16.0545253753662,-6.87569332122803,-4.30944871902466,2.48738718032837,-2.53946685791016,6.31750822067261,14.1493806838989,7.87369203567505,0.978134632110596,-10.9573669433594,19.6833629608154,-9.03786849975586,-18.4033126831055,-10.0934677124023,-5.21072196960449,-7.71908569335938,-6.04147005081177,-6.55533218383789,-13.3799467086792,15.0490417480469,-0.0540428161621094,2.4002730846405,13.7277135848999,-0.89125919342041,25.940393447876,37.5599021911621,15.8290967941284,-14.7248992919922,0.357719421386719,-4.60381650924683,2.13218379020691,-1.14944553375244,-0.99438339471817,-12.1235694885254,16.1173858642578,3.17093896865845,-0.904302597045898,-26.3489208221436,-12.6776123046875,-29.5975952148438,-17.3640766143799,9.54208660125732,6.78988599777222,22.3480548858643,9.44643306732178,6.87430286407471,-10.0604772567749,9.64702987670898,-5.50755596160889,-1.10882616043091,25.5638465881348,-2.88076686859131,-7.56842565536499,6.98233699798584,3.58003044128418,-6.98378086090088,1.45593690872192,-2.99908065795898,11.142578125,-11.3716487884521,36.9641609191895,8.56135940551758,-14.4754524230957,11.8628768920898,20.1046752929688,17.0173625946045,-14.6549606323242,4.53784465789795,5.14498901367188,13.0212955474854,-19.8007717132568,-18.5110607147217,-2.46044063568115,1.53311812877655,9.1148509979248,4.38428544998169,0.45682156085968,-2.59514975547791,-0.410105228424072,9.36265754699707,-4.59500932693481,2.0808539390564,1.54598617553711,-0.69805908203125,-15.4682846069336,-9.26986980438232,28.0619087219238,-15.4073629379272,-6.60768413543701,-25.5625076293945,16.5823707580566,-9.44686412811279,-20.4484939575195,11.6377611160278,-8.56708240509033,-4.61489009857178,8.56376075744629
"5",-13.5801258087158,-16.1076202392578,34.6712341308594,13.2610387802124,-20.5601844787598,2.07213258743286,27.0635528564453,14.790376663208,-10.378758430481,-0.901675701141357,-12.8220806121826,10.2520513534546,-11.7753753662109,29.679500579834,4.20011425018311,-0.954596281051636,-1.52521705627441,12.1551465988159,12.1480112075806,-4.10216808319092,7.76012372970581,19.6989631652832,-4.40897989273071,1.47065424919128,-2.05818915367126,-14.2099628448486,13.0708694458008,3.97208714485168,-7.54268074035645,12.7499656677246,-4.516432762146,-4.20341014862061,1.47674417495728,5.92903900146484,-8.6299295425415,-4.22736120223999,11.7955904006958,-10.0143089294434,0.774026870727539,-7.56411695480347,-5.29089546203613,-4.1281795501709,-1.39114952087402,-5.40129804611206,4.67012405395508,1.09438991546631,1.63308334350586,8.01104831695557,4.65277862548828,-4.6550726890564,15.8233871459961,-6.16869640350342,-5.51715755462646,2.2240571975708,-2.73560047149658,7.02690887451172,13.6449575424194,7.29710674285889,0.870658397674561,-10.52734375,20.0404109954834,-7.91703987121582,-18.7965965270996,-11.6393566131592,-4.88447570800781,-8.19644927978516,-5.89619302749634,-7.76292037963867,-12.3057460784912,13.9951705932617,0.747352600097656,1.1064487695694,14.3370170593262,-1.44051361083984,24.9761714935303,35.8032493591309,14.217885017395,-13.6321220397949,-0.702457904815674,-4.28487634658813,2.22540974617004,-2.96726441383362,-1.58611488342285,-10.5263271331787,15.2825565338135,2.00447416305542,-0.657856941223145,-24.4543342590332,-11.5300626754761,-29.6238136291504,-16.6795654296875,10.2931394577026,6.19689321517944,22.1747875213623,9.71449756622314,7.79159355163574,-10.2116851806641,9.58364582061768,-4.1820240020752,-1.3744101524353,25.0617809295654,-4.01890277862549,-6.68577003479004,5.70441865921021,3.72247123718262,-7.29142761230469,1.67091631889343,-2.22222137451172,10.5417442321777,-12.0014915466309,36.8994445800781,7.31212615966797,-12.3034896850586,9.22416687011719,20.1280899047852,16.807222366333,-14.0903177261353,4.58791637420654,4.73224449157715,11.1834888458252,-18.5047817230225,-20.0691661834717,-1.68197774887085,2.12878084182739,8.20907211303711,5.18389129638672,1.59978055953979,-2.92154002189636,-1.20925188064575,9.84283828735352,-3.82256770133972,2.72378873825073,0.679344177246094,0.141861438751221,-16.4818248748779,-9.94616222381592,29.2317657470703,-14.3279914855957,-6.46085262298584,-24.9562358856201,16.4833335876465,-9.63655376434326,-21.0295486450195,11.8432102203369,-8.7034387588501,-3.88324642181396,8.89311027526855
"6",-13.1095294952393,-15.1127586364746,35.5977630615234,15.0197048187256,-21.5592041015625,4.42246103286743,28.1741809844971,14.1993732452393,-8.99028396606445,-0.489492654800415,-11.9771385192871,7.79817485809326,-10.7031898498535,29.4265213012695,4.29597568511963,-0.466611564159393,-1.49335956573486,14.1827020645142,13.0925912857056,-4.61067247390747,7.16864633560181,20.0407848358154,-3.75329375267029,1.41839933395386,-1.54842209815979,-14.3991279602051,13.2634925842285,3.21121311187744,-7.10128402709961,13.4229564666748,-4.04616737365723,-3.20707273483276,1.53293776512146,4.96792221069336,-7.98368072509766,-4.58568859100342,11.1897706985474,-9.49696731567383,3.57239532470703,-5.98015308380127,-5.00644969940186,-4.14392423629761,-1.7493896484375,-6.88598012924194,6.63884305953979,0.889609932899475,2.16921424865723,8.28126621246338,5.69947719573975,-6.04848146438599,15.4366550445557,-5.45499610900879,-6.58445262908936,1.87118709087372,-2.9271137714386,7.80265092849731,13.0408086776733,6.70066404342651,0.60649585723877,-10.0715713500977,20.1645240783691,-6.6468334197998,-19.0967063903809,-13.1400651931763,-4.40825080871582,-8.59047508239746,-5.66501188278198,-8.92141723632812,-11.1521949768066,12.808479309082,1.57263374328613,-0.0372123718261719,14.8181762695312,-1.8829630613327,23.7119045257568,33.5423126220703,12.7269487380981,-12.4089002609253,-1.94304752349854,-3.97525954246521,2.37382817268372,-4.73356580734253,-1.91014838218689,-8.86272525787354,14.3362588882446,0.974749565124512,-0.280329465866089,-22.5640506744385,-10.327522277832,-29.3189964294434,-15.9946708679199,11.0782327651978,5.58439111709595,21.8589725494385,9.81294536590576,8.60632038116455,-10.2577953338623,9.39316463470459,-2.94474124908447,-1.62406873703003,24.4321956634521,-5.18165969848633,-5.78778219223022,4.34943008422852,3.80050230026245,-7.63571739196777,2.04024600982666,-1.37771129608154,9.87056922912598,-12.5549364089966,36.8279418945312,5.81390953063965,-9.89738464355469,6.08180236816406,19.9708271026611,16.6870555877686,-13.2607612609863,4.54407787322998,4.24998092651367,9.30768775939941,-17.0717449188232,-21.6740608215332,-0.874187469482422,2.7772650718689,7.21978664398193,6.09392356872559,2.72043228149414,-3.22495484352112,-2.06436395645142,10.2439775466919,-3.10145878791809,3.28995180130005,-0.296751022338867,1.04312384128571,-17.4247226715088,-10.6288709640503,30.3003883361816,-13.2648658752441,-6.21173572540283,-24.2564563751221,16.0830707550049,-9.72274875640869,-21.4828186035156,11.975640296936,-8.70277976989746,-3.0355806350708,9.07396507263184
"7",-12.5325717926025,-14.0711536407471,36.111946105957,16.6205596923828,-22.1111946105957,6.5721607208252,28.9423561096191,13.5985221862793,-7.63372182846069,-0.253295660018921,-11.0159015655518,5.41443014144897,-9.36547470092773,29.069034576416,4.47636890411377,0.115114092826843,-1.60132122039795,16.0937385559082,13.8769216537476,-5.23712778091431,6.3987603187561,20.3037662506104,-3.00819945335388,1.2823748588562,-1.10972785949707,-14.6891174316406,13.3339920043945,2.30227303504944,-6.42996025085449,14.0754375457764,-3.72933888435364,-2.15638709068298,1.44302201271057,3.9028205871582,-7.21190166473389,-5.09864234924316,10.5279531478882,-9.23492813110352,6.44568061828613,-4.44860363006592,-4.55856990814209,-4.05021953582764,-2.1119327545166,-8.45872116088867,8.54227066040039,0.623023152351379,2.6501407623291,8.44621562957764,6.63529872894287,-7.66461515426636,14.9063968658447,-4.74767112731934,-7.49238920211792,1.43329107761383,-3.09982776641846,8.63215827941895,12.3518972396851,6.09118461608887,0.19091796875,-9.5717716217041,20.0498332977295,-5.24634552001953,-19.2997550964355,-14.5755805969238,-3.80087852478027,-8.87338447570801,-5.35928964614868,-10.016695022583,-9.94056797027588,11.5085878372192,2.4061222076416,-0.991694450378418,15.1538610458374,-2.19767236709595,22.1826553344727,30.8123035430908,11.401873588562,-11.0581655502319,-3.32612085342407,-3.65797472000122,2.57707858085632,-6.43844985961914,-1.96826529502869,-7.16988468170166,13.2957725524902,0.0841295719146729,0.213512897491455,-20.7122840881348,-9.09673118591309,-28.6796913146973,-15.3236789703369,11.8788833618164,4.96231126785278,21.4107341766357,9.74302196502686,9.30242729187012,-10.196099281311,9.07790279388428,-1.82593941688538,-1.85505533218384,23.6825046539307,-6.36255550384521,-4.90146780014038,2.94072341918945,3.82318687438965,-8.0109748840332,2.56263828277588,-0.471111297607422,9.14275455474854,-13.0334396362305,36.7485542297363,4.09663009643555,-7.29336452484131,2.51926803588867,19.6115531921387,16.6568737030029,-12.1847143173218,4.40398406982422,3.70015716552734,7.41730976104736,-15.5193891525269,-23.2828845977783,-0.0683002471923828,3.48509955406189,6.17131042480469,7.09988975524902,3.79316186904907,-3.49149203300476,-2.96182203292847,10.5523471832275,-2.44554543495178,3.76848363876343,-1.35818386077881,1.9964851140976,-18.3017330169678,-11.3128709793091,31.2423667907715,-12.2384748458862,-5.85834789276123,-23.4777736663818,15.3853149414062,-9.68874263763428,-21.8095092773438,12.0205612182617,-8.56460762023926,-2.10018825531006,9.11754417419434
"8",-11.8659019470215,-13.0079250335693,36.1723175048828,18.0060119628906,-22.196117401123,8.47739601135254,29.3444786071777,13.0013389587402,-6.34724950790405,-0.184114217758179,-9.96329879760742,3.14564800262451,-7.78765535354614,28.6207466125488,4.74869823455811,0.788019061088562,-1.85490703582764,17.8708457946777,14.4940729141235,-5.96795272827148,5.48232221603394,20.4711952209473,-2.19458293914795,1.06762886047363,-0.763010740280151,-15.0650501251221,13.2737350463867,1.25850009918213,-5.53355503082275,14.7027606964111,-3.5776002407074,-1.07280588150024,1.19698286056519,2.75198936462402,-6.33528327941895,-5.76202630996704,9.82627773284912,-9.20170593261719,9.3309326171875,-2.99917507171631,-3.95291233062744,-3.84805059432983,-2.48243236541748,-10.1008863449097,10.3343830108643,0.307245671749115,3.06924533843994,8.50442695617676,7.46201992034912,-9.47119903564453,14.2480525970459,-4.05971336364746,-8.22671222686768,0.916396498680115,-3.23884391784668,9.50141143798828,11.593409538269,5.47518634796143,-0.367602348327637,-9.01300239562988,19.6960124969482,-3.73812198638916,-19.4023933410645,-15.9273509979248,-3.0833797454834,-9.02140140533447,-4.99120950698853,-11.0353889465332,-8.69253826141357,10.1165828704834,3.22968864440918,-1.72254705429077,15.3297157287598,-2.36898994445801,20.4299201965332,27.6599788665771,10.2811555862427,-9.58532238006592,-4.80796480178833,-3.31570601463318,2.83442163467407,-8.07369422912598,-1.76822471618652,-5.48573970794678,12.1802673339844,-0.669091463088989,0.805914878845215,-18.9326210021973,-7.86599636077881,-27.7104454040527,-14.6777544021606,12.6766757965088,4.34001922607422,20.841682434082,9.50943851470947,9.86639785766602,-10.0290555953979,8.64306354522705,-0.850620627403259,-2.06555795669556,22.8202953338623,-7.55304336547852,-4.0546236038208,1.50282669067383,3.80019235610962,-8.4105110168457,3.2331395149231,0.490596771240234,8.37307643890381,-13.4390001296997,36.6607208251953,2.19419384002686,-4.53093290328979,-1.36815643310547,19.0334777832031,16.713191986084,-10.8873958587646,4.16749382019043,3.08655548095703,5.53455018997192,-13.8683929443359,-24.8501167297363,0.704889297485352,4.25691318511963,5.08838939666748,8.18633842468262,4.79360771179199,-3.70763421058655,-3.8876633644104,10.7557468414307,-1.86688327789307,4.15025281906128,-2.47816705703735,2.99259233474731,-19.1184768676758,-11.9935369491577,32.0325088500977,-11.2681188583374,-5.40215969085693,-22.6344547271729,14.399863243103,-9.519944190979,-22.0145301818848,11.9660940170288,-8.29061985015869,-1.10808753967285,9.03829765319824
"9",-11.1276874542236,-11.9490814208984,35.7477264404297,19.1232261657715,-21.8059043884277,10.1009130477905,29.3654499053955,12.4199275970459,-5.16527938842773,-0.267807245254517,-8.84570980072021,1.03413116931915,-6.00264739990234,28.0969200134277,5.11876344680786,1.54602587223053,-2.25675296783447,19.4999122619629,14.9422073364258,-6.78537321090698,4.45448684692383,20.5272541046143,-1.33534693717957,0.781268835067749,-0.526719093322754,-15.510368347168,13.0758800506592,0.0969488620758057,-4.42321252822876,15.3011016845703,-3.59741950035095,0.0218329429626465,0.789191722869873,1.53490257263184,-5.37684535980225,-6.56752824783325,9.10089206695557,-9.36516571044922,12.1640815734863,-1.65842723846436,-3.19999122619629,-3.54071235656738,-2.86270999908447,-11.7923278808594,11.9725151062012,-0.0443080365657806,3.4219217300415,8.45467948913574,8.18432521820068,-11.4313793182373,13.4799880981445,-3.40361499786377,-8.77810478210449,0.327999234199524,-3.3288905620575,10.395188331604,10.7802696228027,4.85875511169434,-1.05749416351318,-8.38393592834473,19.1083068847656,-2.14761781692505,-19.4018478393555,-17.1787433624268,-2.27848434448242,-9.0154972076416,-4.57347726821899,-11.965295791626,-7.4295220375061,8.65462207794189,4.02319717407227,-2.2008490562439,15.3348369598389,-2.38682556152344,18.5005912780762,24.1425666809082,9.39490413665771,-7.99825716018677,-6.34027576446533,-2.9315459728241,3.1446692943573,-9.63253211975098,-1.32352614402771,-3.8482027053833,11.0103588104248,-1.290367603302,1.47646903991699,-17.25732421875,-6.66464614868164,-26.423656463623,-14.0647058486938,13.453800201416,3.72615671157837,20.1646156311035,9.12021350860596,10.287784576416,-9.76425170898438,8.09674453735352,-0.0379205942153931,-2.254807472229,21.8532257080078,-8.74260330200195,-3.27487182617188,0.0609148144721985,3.74147748947144,-8.82671356201172,4.04332733154297,1.49896430969238,7.57684326171875,-13.7740507125854,36.5643348693848,0.143685340881348,-1.65217709541321,-5.47574806213379,18.2252292633057,16.8493213653564,-9.40007591247559,3.83675217628479,2.41492462158203,3.67986798286438,-12.1420011520386,-26.3289127349854,1.41588926315308,5.09520626068115,3.99580025672913,9.33723163604736,5.69924831390381,-3.86057257652283,-4.82797193527222,10.8441162109375,-1.37534666061401,4.42797040939331,-3.62784957885742,4.02214956283569,-19.8811473846436,-12.6666650772095,32.6465034484863,-10.3714036941528,-4.84828281402588,-21.7400951385498,13.142370223999,-9.20436191558838,-22.106388092041,11.8033876419067,-7.88471984863281,-0.0922622680664062,8.85337829589844
"10",-10.3373527526855,-10.9208087921143,34.8183441162109,19.9258060455322,-20.9447212219238,11.4126958847046,28.9991130828857,11.8648061752319,-4.11754608154297,-0.485595941543579,-7.6901330947876,-0.881371438503265,-4.04999780654907,27.5139694213867,5.59039068222046,2.37975358963013,-2.80628967285156,20.9701995849609,15.224666595459,-7.66794347763062,3.35271120071411,20.45751953125,-0.454720258712769,0.432186126708984,-0.416265726089478,-16.007345199585,12.7356662750244,-1.16181778907776,-3.11631846427917,15.8673152923584,-3.78988337516785,1.10604763031006,0.218781471252441,0.271673202514648,-4.36137008666992,-7.50277662277222,8.3676290512085,-9.68873977661133,14.8815670013428,-0.449283599853516,-2.31492757797241,-3.1337685585022,-3.25243282318115,-13.5118141174316,13.4183540344238,-0.41757994890213,3.7055606842041,8.29608535766602,8.80937671661377,-13.504789352417,12.6229228973389,-2.79105949401855,-9.14227294921875,-0.323092639446259,-3.35485506057739,11.2974166870117,9.9268856048584,4.2475848197937,-1.86443710327148,-7.67702674865723,18.2974834442139,-0.502621650695801,-19.2959632873535,-18.3155708312988,-1.409912109375,-8.84192657470703,-4.11892080307007,-12.7955017089844,-6.17223453521729,7.14550542831421,4.76508140563965,-2.40422868728638,15.1620826721191,-2.24692296981812,16.4456119537354,20.326509475708,8.76399707794189,-6.30744171142578,-7.87149572372437,-2.48985767364502,3.50621509552002,-11.1093454360962,-0.653017938137054,-2.29427146911621,9.80761909484863,-1.78831958770752,2.20255041122437,-15.7165927886963,-5.52227354049683,-24.8393020629883,-13.4887886047363,14.1934394836426,3.1284236907959,19.3929996490479,8.58670711517334,10.5595006942749,-9.4141902923584,7.44989919662476,0.599347829818726,-2.42307090759277,20.7888145446777,-9.9187650680542,-2.58875060081482,-1.35945212841034,3.65696382522583,-9.25096225738525,4.98156881332397,2.54400444030762,6.76958703994751,-14.0413074493408,36.4598045349121,-2.01560258865356,1.29902338981628,-9.69199371337891,17.1814441680908,17.0554790496826,-7.75933170318604,3.41616749763489,1.69284439086914,1.87168836593628,-10.3657293319702,-27.6721782684326,2.03760671615601,6.00010251998901,2.91781163215637,10.5362501144409,6.49010944366455,-3.93860125541687,-5.76889181137085,10.8098182678223,-0.978369235992432,4.59628438949585,-4.77723073959351,5.07608938217163,-20.5961494445801,-13.3285036087036,33.061637878418,-9.56404113769531,-4.20532417297363,-20.8073406219482,11.6340532302856,-8.7330961227417,-22.0968627929688,11.5268592834473,-7.35295677185059,0.913320541381836,8.58208656311035
